"Lineage for Asset:"
"swaggerjsonlogical","os-limits V1","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c9780f95-2ab1-4101-a851-61030c5a2aee"
"Upstream(calledBy)"
"Source Type","Source Asset","Source Context","Source URL","Target Type","Target Asset","Target Context","Target URL"
"swaggerjsonlogical","os-aggregates-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/add2ac06-ddc4-4ebe-9353-9228f47b3d00","swaggerjsonlogical","os-agents V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/36f0c379-e866-4ef8-9c32-b886b4c9a3ae"
"swaggerjsonlogical","os-agents V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/36f0c379-e866-4ef8-9c32-b886b4c9a3ae","swaggerjsonlogical","os-block-device-mapping-v2-boot V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/bb1ee209-af64-4d28-b5e1-13fa61a6fba4"
"swaggerjsonlogical","os-block-device-mapping-v2-boot V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/bb1ee209-af64-4d28-b5e1-13fa61a6fba4","swaggerjsonlogical","os-aggregates V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/789db3f3-907d-424a-9693-4ce8233f5924"
"swaggerjsonlogical","os-aggregates V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/789db3f3-907d-424a-9693-4ce8233f5924","swaggerjsonlogical","os-certificates-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/506e9eed-2728-48cc-809f-8edd99dc907f"
"swaggerjsonlogical","os-certificates-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/506e9eed-2728-48cc-809f-8edd99dc907f","swaggerjsonlogical","identity V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/4a804667-09ab-4621-b230-2790eb09d704"
"swaggerjsonlogical","identity V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/4a804667-09ab-4621-b230-2790eb09d704","swaggerjsonlogical","os-admin-actions V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/6486b46e-5aae-4049-b3ad-a0628169cac6"
"swaggerjsonlogical","os-admin-actions V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/6486b46e-5aae-4049-b3ad-a0628169cac6","swaggerjsonlogical","bobandofficeinquiryapi V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/38fc3fa4-98f4-40f3-866e-d73b60e1c320"
"swaggerjsonlogical","bobandofficeinquiryapi V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/38fc3fa4-98f4-40f3-866e-d73b60e1c320","swaggerjsonlogical","os-console-output V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/217c1d37-7ee9-4cd4-9c5e-6227d82932f5"
"swaggerjsonlogical","os-console-output V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/217c1d37-7ee9-4cd4-9c5e-6227d82932f5","swaggerjsonlogical","flavor-access-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/d6befacb-bf4b-45a9-8f5a-c327108eea84"
"swaggerjsonlogical","flavor-access-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/d6befacb-bf4b-45a9-8f5a-c327108eea84","swaggerjsonlogical","os-createserverext V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/d4dadd7a-6c56-481f-85e2-3f90523c66b8"
"swaggerjsonlogical","os-createserverext V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/d4dadd7a-6c56-481f-85e2-3f90523c66b8","swaggerjsonlogical","os-evacuate-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/7d06ab41-d157-433d-97a7-9918dd4473a2"
"swaggerjsonlogical","os-evacuate-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/7d06ab41-d157-433d-97a7-9918dd4473a2","swaggerjsonlogical","os-deferred-delete V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/d8610478-0026-4d02-939c-c0138923fb3f"
"swaggerjsonlogical","os-deferred-delete V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/d8610478-0026-4d02-939c-c0138923fb3f","swaggerjsonlogical","Swagger Petstore full modified V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/673cc4d6-2f78-4f10-b777-48c3ddf7eacd"
"swaggerjsonlogical","Swagger Petstore full modified V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/673cc4d6-2f78-4f10-b777-48c3ddf7eacd","swaggerjsonlogical","os-extended-server-attributes-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/d0537e7e-79f5-4d7b-bd6e-20dc05ee9700"
"swaggerjsonlogical","os-extended-server-attributes-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/d0537e7e-79f5-4d7b-bd6e-20dc05ee9700","swaggerjsonlogical","os-flavor-access V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/a957f8c1-06a8-464b-aea7-c01ea6f6e2b3"
"swaggerjsonlogical","os-flavor-access V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/a957f8c1-06a8-464b-aea7-c01ea6f6e2b3","swaggerjsonlogical","os-flavor-extra-specs V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/380f63ea-5909-4f35-af5e-d9d924a79ab9"
"swaggerjsonlogical","os-flavor-extra-specs V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/380f63ea-5909-4f35-af5e-d9d924a79ab9","swaggerjsonlogical","os-extended-status V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/612ab0aa-c86e-49dc-9102-a0300211a7bb"
"swaggerjsonlogical","os-extended-status V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/612ab0aa-c86e-49dc-9102-a0300211a7bb","swaggerjsonlogical","os-extended-status-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c2789331-beda-49bc-90fb-8ea73f951e35"
"swaggerjsonlogical","os-extended-status-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c2789331-beda-49bc-90fb-8ea73f951e35","swaggerjsonlogical","os-fixed-ips V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/506f2c68-b3f5-4f6b-8552-fb61b00869cc"
"swaggerjsonlogical","os-fixed-ips V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/506f2c68-b3f5-4f6b-8552-fb61b00869cc","swaggerjsonlogical","os-extended-server-attributes V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c2f30e70-d5ee-42ba-be58-7e49a62b175b"
"swaggerjsonlogical","os-extended-server-attributes V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c2f30e70-d5ee-42ba-be58-7e49a62b175b","swaggerjsonlogical","os-flavors-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/81c914ed-f29e-4dcc-8b02-9c21dd0ccb37"
"swaggerjsonlogical","os-flavors-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/81c914ed-f29e-4dcc-8b02-9c21dd0ccb37","swaggerjsonlogical","os-flavor-swap V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/53bce12d-ff84-41b9-bca2-a3cc11f882ea"
"swaggerjsonlogical","os-flavor-swap V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/53bce12d-ff84-41b9-bca2-a3cc11f882ea","swaggerjsonlogical","os-flavor-rxtx-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/9483180c-52a6-45c3-85dc-21ac197a7d2d"
"swaggerjsonlogical","os-flavor-rxtx-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/9483180c-52a6-45c3-85dc-21ac197a7d2d","swaggerjsonlogical","os-flavor-rxtx V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/1a1c6f2c-1b5a-49d7-b5dc-2759933a68cd"
"swaggerjsonlogical","os-flavor-rxtx V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/1a1c6f2c-1b5a-49d7-b5dc-2759933a68cd","swaggerjsonlogical","os-hosts-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/82cf4747-9732-46d8-8385-42788aea939e"
"swaggerjsonlogical","os-hosts-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/82cf4747-9732-46d8-8385-42788aea939e","swaggerjsonlogical","os-floating-ip-dns V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/751c1873-43b3-4489-8192-e0e52b175530"
"swaggerjsonlogical","os-floating-ip-dns V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/751c1873-43b3-4489-8192-e0e52b175530","swaggerjsonlogical","OS-KSEC2-admin V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/2fa7b81c-d084-45c8-8f8f-55aa72b54678"
"swaggerjsonlogical","OS-KSEC2-admin V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/2fa7b81c-d084-45c8-8f8f-55aa72b54678","swaggerjsonlogical","os-interface V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/19cd636a-6262-413b-9243-fa7f634ab9d5"
"swaggerjsonlogical","os-interface V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/19cd636a-6262-413b-9243-fa7f634ab9d5","swaggerjsonlogical","OS-KSADM-admin V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/cb37bae5-3d91-4e64-a18a-3ad3d91ce856"
"swaggerjsonlogical","OS-KSADM-admin V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/cb37bae5-3d91-4e64-a18a-3ad3d91ce856","swaggerjsonlogical","os-layer3-ext V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/dc2d9f57-432c-4247-8980-61eff6bd1033"
"swaggerjsonlogical","os-layer3-ext V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/dc2d9f57-432c-4247-8980-61eff6bd1033","swaggerjsonlogical","OS-KSS3-admin V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/e88d61f7-d167-4f5a-9648-f72c96496ee6"
"swaggerjsonlogical","OS-KSS3-admin V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/e88d61f7-d167-4f5a-9648-f72c96496ee6","swaggerjsonlogical","os-lbaasv1.0-ext V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/4ae3b24a-c52e-455f-a170-92084049fec6"
"swaggerjsonlogical","os-lbaasv1.0-ext V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/4ae3b24a-c52e-455f-a170-92084049fec6","swaggerjsonlogical","os-migrations-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/4c4c90d6-7594-4073-9666-81c97a1e7dbb"
"swaggerjsonlogical","os-migrations-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/4c4c90d6-7594-4073-9666-81c97a1e7dbb","swaggerjsonlogical","os-limits-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/30a961d7-e0be-47f9-aa76-2f2411aff77c"
"swaggerjsonlogical","os-limits-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/30a961d7-e0be-47f9-aa76-2f2411aff77c","swaggerjsonlogical","os-networks-provider-ext V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/cc8f0bd5-ac37-4e41-853f-afefaad9e8f8"
"swaggerjsonlogical","os-networks-provider-ext V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/cc8f0bd5-ac37-4e41-853f-afefaad9e8f8","swaggerjsonlogical","os-multi-server-create V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/1ae82fe6-dbe3-497c-a064-a56fc51a7bf4"
"swaggerjsonlogical","os-multi-server-create V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/1ae82fe6-dbe3-497c-a064-a56fc51a7bf4","swaggerjsonlogical","os-qos-v2 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/78440f94-71fe-41ec-853b-9f57e2d0a8f1"
"swaggerjsonlogical","os-qos-v2 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/78440f94-71fe-41ec-853b-9f57e2d0a8f1","swaggerjsonlogical","os-ports-binding-ext V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/f483f95e-d9f7-4c3c-9e1d-6e25242ba698"
"swaggerjsonlogical","os-ports-binding-ext V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/f483f95e-d9f7-4c3c-9e1d-6e25242ba698","swaggerjsonlogical","os-ports V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/d78cce00-af79-4dad-86a8-1818ed769ea1"
"swaggerjsonlogical","os-ports V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/d78cce00-af79-4dad-86a8-1818ed769ea1","swaggerjsonlogical","os-quota-class-sets-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c50e0821-e4ce-454b-ab72-18924244a13b"
"swaggerjsonlogical","os-quota-class-sets-v2.1 V1","","https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/c50e0821-e4ce-454b-ab72-18924244a13b","swaggerjsonlogical","os-quota-sets-v2.1 V1",,"https://dev01cpd-cpd-dev01cpd.cluster-sf-dev-01-2a8a2e824cd262d2e4372bd5544b8039-0000.us-south.containers.appdomain.cloud/data/catalogs/df8a50f8-09c9-4e41-a1a9-c38b424d77e1/asset/53a684ff-a459-4035-b0fe-9e9155d52c62"
